"gene","Gene name","log2FoldChange","padj"
"ENSG00000133121","STARD13",-2.76187280952991e-06,0.273223321782996
"ENSG00000102710","SUPT20H",-1.16087542581316e-06,0.947727086463585
"ENSG00000139793","MBNL2",-3.08566229063204e-06,0.656259969235935
"ENSG00000065150","IPO5",1.90211385873965e-06,0.849504529017961
"ENSG00000155465","SLC7A7",2.219131619588e-06,0.465320277504782
"ENSG00000139880","CDH24",4.0902669175312e-06,0.344352331482164
"ENSG00000092068","SLC7A8",1.27531921137654e-06,0.724869683085475
"ENSG00000166091","CMTM5",-2.24315321322377e-06,0.318240373490095
"ENSG00000151338","MIPOL1",1.9255574644399e-07,0.916015190392152
"ENSG00000100526","CDKN3",2.10656362674066e-06,0.771757730815219
"ENSG00000070182","SPTB",1.61174829294458,NA
"ENSG00000119725","ZNF410",1.98608879153044e-08,0.999425484804929
"ENSG00000119688","ABCD4",-6.04131362641664e-06,0.881528213420254
"ENSG00000133943","DGLUCY",0.869394356816659,0.0443438843799514
"ENSG00000137812","KNL1",2.58502281299436e-07,0.982532017046295
"ENSG00000171877","FRMD5",-2.82671521141943e-06,0.688561041751848
"ENSG00000074803","SLC12A1",7.22174754692634e-07,0.656550658506361
"ENSG00000137871","ZNF280D",4.16636966941814e-07,0.977139820701999
"ENSG00000067225","PKM",5.30721766335659e-06,0.345077374822325
"ENSG00000179583","CIITA",-2.12749176230363e-06,0.576888399513769
"ENSG00000167371","PRRT2",1.03326950390415e-06,0.899647994305278
"ENSG00000157335","CLEC18C",1.69486827115961e-06,0.354652469720791
"ENSG00000103051","COG4",-2.37607253437996e-05,0.669169629477502
"ENSG00000182149","IST1",-5.96971613160525e-06,0.792589916913623
"ENSG00000141252","VPS53",-7.18389463491095e-06,0.609783369416179
"ENSG00000108509","CAMTA2",-4.15350648779666e-06,0.723363257417833
"ENSG00000063015","SEZ6",2.01292826560116e-07,0.989120637945572
"ENSG00000185379","RAD51D",5.78800657062198e-06,0.415712430368414
"ENSG00000008838","MED24",-1.65139121027347e-05,0.674777724296899
"ENSG00000176155","CCDC57",1.95472359910249e-06,0.871507824009449
"ENSG00000141568","FOXK2",-5.65380298092901e-06,0.833201316088343
"ENSG00000154040","CABYR",1.1575042589251e-05,0.928035642514628
"ENSG00000167306","MYO5B",-7.20103073836184e-07,0.965605579494154
"ENSG00000166377","ATP9B",-8.66849675431784e-06,0.226401332438406
"ENSG00000115286","NDUFS7",-7.16241603047421e-06,0.506750565585166
"ENSG00000129347","KRI1",-4.11145052113289e-07,0.515086809749959
"ENSG00000011451","WIZ",-8.19991583699524e-06,0.36964223960818
"ENSG00000105639","JAK3",2.20367818851654e-06,0.131628765277307
"ENSG00000129933","MAU2",-5.81659334060738e-06,0.312550601302459
"ENSG00000161249","DMKN",1.18445133759623e-06,NA
"ENSG00000068903","SIRT2",-0.918321191837463,0.0342857786834554
"ENSG00000105223","PLD3",2.86292669472249e-06,0.701701411395899
"ENSG00000087088","BAX",-5.13128553481385e-06,0.370643852770612
"ENSG00000132670","PTPRA",2.19995527245374e-06,0.675711740929741
"ENSG00000101391","CDK5RAP1",-3.17620510794136e-06,0.820059535257545
"ENSG00000125991","ERGIC3",-9.37484157906815e-06,0.742611529627077
"ENSG00000101079","NDRG3",-6.70092117717825e-06,0.604319655826939
"ENSG00000064601","CTSA",-2.40918111081292e-06,0.721937345844078
"ENSG00000124214","STAU1",-2.16741312021333e-06,0.944821390606833
"ENSG00000075043","KCNQ2",-1.36139944724064e-06,0.520203192692107
"ENSG00000160216","AGPAT3",1.70877338719576e-05,0.974070360977103
"ENSG00000184470","TXNRD2",-9.51211364691819e-07,0.660018708885604
"ENSG00000186716","BCR",-2.32873635494315e-06,0.880300065324064
"ENSG00000100055","CYTH4",-1.26625134986997e-07,NA
"ENSG00000100359","SGSM3",-1.26565762392874e-06,0.733972757052833
"ENSG00000196588","MRTFA",-1.82132194060425e-06,0.912254172697434
"ENSG00000100401","RANGAP1",-9.5607801012284e-06,0.367507911525094
"ENSG00000100167","SEPTIN3",-1.47689447960427e-06,0.645839827195746
"ENSG00000100207","TCF20",-7.28977006937562e-05,0.907542216956176
"ENSG00000172943","PHF8",-6.02091943957331e-06,0.666928856486413
"ENSG00000147099","HDAC8",-2.22833084682615e-05,0.709028819868915
"ENSG00000068366","ACSL4",-1.13847103837241e-07,0.987369060933102
"ENSG00000077279","DCX",-1.02005473723143e-06,0.629198251645059
"ENSG00000078808","SDF4",-2.86473583049939e-06,0.839247882499326
"ENSG00000160072","ATAD3B",-3.51201032921404e-06,0.796438356981935
"ENSG00000142609","CFAP74",1.03134776635389e-06,0.991262301541869
"ENSG00000157916","RER1",-3.27320181045144e-06,0.879938749220124
"ENSG00000142599","RERE",2.46370619168254e-07,0.989120637945572
"ENSG00000130939","UBE4B",1.7910253690851e-06,0.687797720430041
"ENSG00000054523","KIF1B",6.20382631419216e-07,0.956287552591535
"ENSG00000184908","CLCNKB",1.27652488172773e-06,0.088682250469719
"ENSG00000157191","NECAP2",8.29301356271319e-06,0.509358243280744
"ENSG00000142798","HSPG2",-2.62524209073458e-06,0.35418532174921
"ENSG00000060656","PTPRU",1.7001797869475,0.0342857786834554
"ENSG00000160055","TMEM234",1.78386856203794e-05,0.529956279237051
"ENSG00000126070","AGO3",-3.63977313992675e-06,0.948293696108799
"ENSG00000184313","MROH7",8.8037773724923e-07,NA
"ENSG00000116678","LEPR",1.09776969468293,0.0222667777082084
"ENSG00000065243","PKN2",-6.41956092036065e-05,0.946020360579897
"ENSG00000117569","PTBP2",-6.81582164990386e-06,0.369380771416588
"ENSG00000162631","NTNG1",2.41674605040946e-06,0.306047239832206
"ENSG00000162641","AKNAD1",-1.23864832879128e-06,0.772078878066884
"ENSG00000116337","AMPD2",-2.56752054769929e-05,0.909005700079091
"ENSG00000131778","CHD1L",-9.39442295598476e-07,0.859117756347589
"ENSG00000143418","CERS2",7.29189641950657e-06,0.705633801480622
"ENSG00000163141","BNIPL",2.3994455644433e-06,0.549985255807225
"ENSG00000143398","PIP5K1A",2.82532475848027e-06,0.911646911378334
"ENSG00000143365","RORC",8.4778057114934e-07,NA
"ENSG00000143515","ATP8B2",-4.09908580104384e-06,0.414250090786466
"ENSG00000116580","GON4L",9.99624531595175e-06,0.872610746939314
"ENSG00000163565","IFI16",3.2763129533303e-06,0.602305782786457
"ENSG00000185630","PBX1",-1.86085485127361e-06,0.899202521486911
"ENSG00000010165","METTL13",-3.26289044926891e-05,0.911716636102038
"ENSG00000116406","EDEM3",-1.05373652314028e-06,0.935272850448257
"ENSG00000143811","PYCR2",8.10180758318404e-06,0.575401361857179
"ENSG00000143776","CDC42BPA",3.92343039222526e-07,0.97777810167281
"ENSG00000138101","DTNB",2.62003540377081e-06,0.522512396286312
"ENSG00000119777","TMEM214",-3.9061292252122e-06,0.93880739637988
"ENSG00000119812","FAM98A",-2.8051151105543e-06,0.778550967913889
"ENSG00000138095","LRPPRC",-1.57289708175446e-05,0.922342424114979
"ENSG00000143933","CALM2",-1.17580894777848e-06,0.965781226368582
"ENSG00000115380","EFEMP1",9.5186495215506e-07,0.828961260264449
"ENSG00000143952","VPS54",1.15933007757473e-05,0.870480498766047
"ENSG00000143995","MEIS1",-7.2203260915644e-08,0.991617244691905
"ENSG00000116127","ALMS1",-1.68112086797062e-05,0.96110992482618
"ENSG00000114956","DGUOK",4.24724531325558e-06,0.796230117953637
"ENSG00000168883","USP39",4.96753447412014e-06,0.830442608365614
"ENSG00000068615","REEP1",-5.62286081792111e-08,0.989120637945572
"ENSG00000185414","MRPL30",-6.35417678286999e-06,0.742634138473483
"ENSG00000136689","IL1RN",-4.31800948132936e-07,NA
"ENSG00000115107","STEAP3",9.82773559931907e-07,0.464522324829053
"ENSG00000169994","MYO7B",2.10087160464119e-07,NA
"ENSG00000072163","LIMS2",7.61842265329875e-07,0.809990281973464
"ENSG00000136699","SMPD4",9.52485687443475e-05,0.884321301957249
"ENSG00000182389","CACNB4",7.91262021264993e-07,0.914853187700255
"ENSG00000153253","SCN3A",-1.70131690874591e-06,0.628630393779362
"ENSG00000144331","ZNF385B",2.88244112278432,0.0468054324081539
"ENSG00000065413","ANKRD44",2.8024401926403e-06,0.715489268978332
"ENSG00000155755","TMEM237",7.06389297571823e-06,0.549985255807225
"ENSG00000144451","SPAG16",-8.89706005006131e-06,0.664672892404232
"ENSG00000144591","GMPPA",-0.000107691748766181,0.842706578361631
"ENSG00000135903","PAX3",1.01490757964103e-06,0.165527251577912
"ENSG00000135899","SP110",5.20496702518366e-06,0.361086219393239
"ENSG00000144535","DIS3L2",-5.04946905127538e-06,0.827135773717709
"ENSG00000157985","AGAP1",-7.17152217708666e-06,0.248223690626916
"ENSG00000124831","LRRFIP1",2.60590407192661e-05,0.949299400337028
"ENSG00000142330","CAPN10",-3.58226449476545e-06,0.713862966763936
"ENSG00000091181","IL5RA",6.96221930802984e-07,NA
"ENSG00000168137","SETD5",-5.23466562257525e-06,0.577011699764226
"ENSG00000163719","MTMR14",2.17229138974475e-06,0.939687428446588
"ENSG00000163703","CRELD1",8.47120425735914e-07,0.942527956026181
"ENSG00000157087","ATP2B2",2.85016463267986e-08,0.998378897737808
"ENSG00000131386","GALNT15",-1.87469139542029e-06,0.51606804501392
"ENSG00000151090","THRB",3.0748394851182e-06,0.265625802689119
"ENSG00000077092","RARB",-1.21777120117913e-05,0.602772197404636
"ENSG00000182973","CNOT10",-1.55214185354371e-05,0.833201316088343
"ENSG00000008226","DLEC1",2.0758972251462,0.52621982726187
"ENSG00000179152","TCAIM",-9.21379041528241e-07,0.972459274570127
"ENSG00000163818","LZTFL1",-6.12041477451191e-07,0.631743422966295
"ENSG00000177479","ARIH2",-4.23895361989083e-06,0.966370014206869
"ENSG00000012171","SEMA3B",-2.12674015804286e-06,0.426634711182398
"ENSG00000114779","ABHD14B",-2.30886538178259e-07,0.986985063260375
"ENSG00000157388","CACNA1D",1.65129868915238e-05,0.925622871536109
"ENSG00000144724","PTPRG",-4.2020954132448e-06,0.523573732981715
"ENSG00000163635","ATXN7",3.60866906871239e-06,0.800339710830977
"ENSG00000178075","GRAMD1C",3.36175833807749e-06,0.452713958297269
"ENSG00000144852","NR1I2",5.85144177514875e-07,0.714390699449016
"ENSG00000065485","PDIA5",4.09606269425463e-06,0.562879768545165
"ENSG00000065534","MYLK",2.06650097989793,0.0279830657761269
"ENSG00000197763","TXNRD3",4.3280351988132e-06,0.390765607071633
"ENSG00000177646","ACAD9",5.87484905772496e-06,0.820440915380513
"ENSG00000017260","ATP2C1",8.60380864846638e-06,0.289820655814262
"ENSG00000182923","CEP63",-5.7874086318179e-06,0.418699667913034
"ENSG00000082996","RNF13",6.43052906893226e-06,0.99123069396302
"ENSG00000161202","DVL3",-3.10638660342744e-06,0.968204871336066
"ENSG00000090534","THPO",3.03933162759437e-06,0.16688874863227
"ENSG00000068078","FGFR3",-2.43097745378208e-06,0.435389086444321
"ENSG00000125388","GRK4",-6.31478060800668e-06,0.350458681808234
"ENSG00000159788","RGS12",-2.70290202505213e-06,0.727427297390647
"ENSG00000145147","SLIT2",-9.65986760415403e-07,NA
"ENSG00000181982","CCDC149",-1.44367878689554e-05,0.709988561640672
"ENSG00000109689","STIM2",-1.71669548040531e-07,0.987369060933102
"ENSG00000132466","ANKRD17",-3.33586227710059e-06,0.856362276581213
"ENSG00000138759","FRAS1",-1.49883736027605e-06,0.65881220941344
"ENSG00000138668","HNRNPD",-5.03920256713639e-06,0.654041597240774
"ENSG00000109332","UBE2D3",-1.69320998960765e-06,0.944811379716804
"ENSG00000138777","PPA2",-1.96017507722412e-06,0.860911870549977
"ENSG00000145349","CAMK2D",-3.47999250862228e-07,0.510567116198048
"ENSG00000138709","LARP1B",-1.04370463169429e-05,0.491160566836115
"ENSG00000129116","PALLD",5.12853932279479e-06,0.192858993182526
"ENSG00000164305","CASP3",2.88037774815925e-06,0.859792684136866
"ENSG00000154556","SORBS2",-4.15142796579179e-06,0.166560694061554
"ENSG00000063438","AHRR",-1.83446922927017,0.0518615332225955
"ENSG00000113456","RAD1",8.17010490621901e-06,0.633858188908027
"ENSG00000164172","MOCS2",-2.15789028677329e-06,0.958170708017985
"ENSG00000155545","MIER3",-6.9466608215363e-06,0.597993428892856
"ENSG00000145740","SLC30A5",-1.71918298269172e-06,0.914987701778926
"ENSG00000145734","BDP1",-3.07379687185313e-06,0.799547256709893
"ENSG00000175471","MCTP1",4.26206492658527e-08,0.996361298229853
"ENSG00000064692","SNCAIP",3.1957048770733e-07,0.948800259472638
"ENSG00000072682","P4HA2",3.89360443850965e-07,0.953650596147517
"ENSG00000081059","TCF7",2.80047190390964,0.0537115389719658
"ENSG00000015479","MATR3",-1.28845441534772e-06,0.856362276581213
"ENSG00000113108","APBB3",-1.5767445853046e-06,0.870956484024858
"ENSG00000072571","HMMR",3.29970888591524e-06,0.392473773158557
"ENSG00000134516","DOCK2",1.24000057119727e-06,0.180742792382668
"ENSG00000161011","SQSTM1",2.64856755533974e-06,0.976975869550078
"ENSG00000146063","TRIM41",3.00085014196814e-06,0.911716636102038
"ENSG00000188428","BLOC1S5",7.8497202094537e-06,0.558508802774002
"ENSG00000111846","GCNT2",1.21835632318245e-06,0.721937345844078
"ENSG00000047579","DTNBP1",-2.5755938044517e-06,0.578057484590034
"ENSG00000137177","KIF13A",-2.93593828542374e-06,0.660018708885604
"ENSG00000111913","RIPOR2",1.25952109505141e-06,0.609783369416179
"ENSG00000124678","TCP11",4.10529023462557e-07,0.859991254737064
"ENSG00000171453","POLR1C",-1.50313972454112e-06,0.942527956026181
"ENSG00000096384","HSP90AB1",0.000202467047508621,0.913219637611892
"ENSG00000112118","MCM3",-2.01851807166612e-06,0.711308751721243
"ENSG00000079841","RIMS1",2.4835526074751e-07,0.950043403625858
"ENSG00000112769","LAMA4",-3.72345805569976e-06,0.436269415197353
"ENSG00000111879","FAM184A",7.92739157767862e-07,0.899647994305278
"ENSG00000111912","NCOA7",8.590363731051e-07,0.856034963648832
"ENSG00000066651","TRMT11",1.26386280484515e-05,0.247323585723626
"ENSG00000079819","EPB41L2",-2.64227345112077e-06,0.778668470105403
"ENSG00000152818","UTRN",-2.235925182499e-07,0.907266246683942
"ENSG00000055208","TAB2",-4.76861216329396e-06,0.829002517382917
"ENSG00000155906","RMND1",4.03588604136272e-06,0.820440915380513
"ENSG00000085511","MAP3K4",-1.59945388131374e-05,0.911716636102038
"ENSG00000112562","SMOC2",-1.91368314610058e-06,0.221011353666247
"ENSG00000146555","SDK1",3.36896703486497e-07,0.941435320220381
"ENSG00000136238","RAC1",-5.4259764599071e-06,0.872513997960951
"ENSG00000106460","TMEM106B",3.84784318486377e-06,0.683294357592249
"ENSG00000164649","CDCA7L",2.29201881432179e-07,0.981962564188666
"ENSG00000105778","AVL9",4.11141757225482e-06,0.632543285519191
"ENSG00000106603","COA1",-4.13643242600206e-06,0.874009791436221
"ENSG00000106070","GRB10",1.8908805330555e-06,0.764185960007054
"ENSG00000091073","DTX2",5.22741622934005e-06,0.518698688737155
"ENSG00000186472","PCLO",3.37596656616136,0.00782448030946091
"ENSG00000087087","SRRT",-1.65889598129702e-06,0.933037463165717
"ENSG00000168255","POLR2J3",3.33259574666428e-06,0.565410116591429
"ENSG00000106477","CEP41",5.43261706163093e-06,0.571444606354538
"ENSG00000122786","CALD1",3.10023707757085e-06,0.532524838482619
"ENSG00000106144","CASP2",4.59105468295209e-06,0.607886579936058
"ENSG00000181652","ATG9B",2.67226357213258e-06,0.137582117348235
"ENSG00000146918","NCAPG2",4.6567162927856e-06,0.472919192105573
"ENSG00000183117","CSMD1",-1.84370707436748e-06,0.463604049032381
"ENSG00000078674","PCM1",-1.90877632998408e-06,0.942527956026181
"ENSG00000104763","ASAH1",-6.66434547700731e-06,0.505947359094533
"ENSG00000168487","BMP1",-3.40921108171363e-06,0.723363257417833
"ENSG00000147526","TACC1",3.3405296220404e-06,0.605331445903564
"ENSG00000104313","EYA1",9.41159548419952e-07,0.690998782197475
"ENSG00000132549","VPS13B",-6.32653631126713e-06,0.51257357738114
"ENSG00000169398","PTK2",-1.6645248553191e-05,0.970576886670208
"ENSG00000180155","LYNX1",0.89592213210707,0.0816723078571148
"ENSG00000181638","ZFP41",-7.77965395378514e-06,0.968349093573568
"ENSG00000180900","SCRIB",3.84937106867423e-07,0.983309509239055
"ENSG00000164946","FREM1",2.2278343703978e-06,0.527800823491201
"ENSG00000155158","TTC39B",4.4859817662601e-06,0.186630140771359
"ENSG00000137074","APTX",6.68604842586325e-06,0.623742668481854
"ENSG00000005238","ATOSB",-8.98146365038017e-07,0.943236103337698
"ENSG00000137103","TMEM8B",1.77639142991724e-06,0.856969993282409
"ENSG00000159921","GNE",5.72655932841298e-08,0.998630329621914
"ENSG00000107242","PIP5K1B",5.72540798639994e-07,0.982113176261706
"ENSG00000135063","ENTREP1",4.15783418751924e-08,0.995289773506479
"ENSG00000095383","TBC1D2",1.74612982570093e-07,NA
"ENSG00000106853","PTGR1",2.06097880406232e-06,0.68074016585431
"ENSG00000059769","DNAJC25",-2.68551520538825e-06,0.755506289762215
"ENSG00000185585","OLFML2A",-3.0236867884818e-06,0.150212289330126
"ENSG00000095370","SH2D3C",-4.77476583444762e-07,0.942527956026181
"ENSG00000167123","CERCAM",-1.80405607076011e-07,0.983342314097469
"ENSG00000097007","ABL1",-8.64718427521922e-05,0.413594897992087
"ENSG00000130558","OLFM1",6.46139003089866e-07,0.859792684136866
"ENSG00000134452","FBH1",-9.67888578558201e-07,0.941435320220381
"ENSG00000165629","ATP5F1C",-1.69303570900312e-06,0.907266246683942
"ENSG00000151461","UPF2",-7.49979185474887e-07,0.949299400337028
"ENSG00000107863","ARHGAP21",2.35973325390986e-07,0.976755379683179
"ENSG00000107897","ACBD5",9.94959511351439e-07,0.936141366329971
"ENSG00000150093","ITGB1",-4.31097725127574e-07,0.989120637945572
"ENSG00000172671","ZFAND4",8.7307192689769e-07,0.883817468770347
"ENSG00000172661","WASHC2C",-1.71783201710407e-06,0.87283948305936
"ENSG00000128815","WDFY4",1.69205683527331e-07,NA
"ENSG00000185532","PRKG1",-1.04864227191618e-06,NA
"ENSG00000150275","PCDH15",-1.1493599552783e-06,0.674942542217903
"ENSG00000171988","JMJD1C",-1.46047900582609e-06,0.905759075163737
"ENSG00000107738","VSIR",8.7593687786935e-07,0.703249140258021
"ENSG00000107745","MICU1",-1.40136858420688e-06,0.933881228647087
"ENSG00000166348","USP54",2.41207807597874e-06,0.682525017168912
"ENSG00000062650","WAPL",-2.12471111275271e-06,0.878524680126651
"ENSG00000138185","ENTPD1",9.50487423547358e-08,0.988809444425084
"ENSG00000186862","PDZD7",6.45541896122718e-07,0.939267556063389
"ENSG00000120049","KCNIP2",-1.36824526794395e-06,0.736898588493501
"ENSG00000165813","CCDC186",-3.15926378470669e-07,0.975022234902375
"ENSG00000187164","SHTN1",-3.37985450976592e-06,0.24623218496776
"ENSG00000187908","DMBT1",3.80727630110497,0.00203207463281941
"ENSG00000154493","C10orf90",-2.53077686027975e-06,0.279840852010364
"ENSG00000175470","PPP2R2D",-6.43795198774698e-06,0.671944965015925
"ENSG00000021762","OSBPL5",-4.46421463342848e-06,0.592371336996504
"ENSG00000148985","PGAP2",1.43136905999747e-05,0.330080157322517
"ENSG00000132256","TRIM5",1.61224007040478e-06,0.896286422491005
"ENSG00000166313","APBB1",-2.41507802407001e-05,0.515894140481547
"ENSG00000187079","TEAD1",1.05100035087038e-06,0.414250090786466
"ENSG00000133794","BMAL1",1.41046459995824e-06,0.912254172697434
"ENSG00000176697","BDNF",9.53379617088342e-07,0.907591184869579
"ENSG00000110514","MADD",-6.78314939285964e-06,0.713862966763936
"ENSG00000156603","MED19",-3.91793870507256e-06,0.867788343839528
"ENSG00000173039","RELA",-1.96559906627772e-05,0.711235326875723
"ENSG00000174483","BBS1",-3.27462953604906e-07,0.977522177110952
"ENSG00000175582","RAB6A",-0.000213368615757443,0.777233841157011
"ENSG00000087053","MTMR2",-7.94145284570702e-06,0.822068478536285
"ENSG00000019144","PHLDB1",-2.44171638769962e-06,0.799602379729736
"ENSG00000172269","DPAGT1",1.2124781562059e-06,0.965007909569592
"ENSG00000023171","GRAMD1B",-2.12160661710488e-05,0.912254172697434
"ENSG00000110080","ST3GAL4",-5.44415950886519e-06,NA
"ENSG00000010295","IFFO1",-5.466026198112e-06,0.517753960944581
"ENSG00000111653","ING4",-3.48564569152511e-06,0.807114261461827
"ENSG00000110811","P3H3",-2.78700473165679e-06,0.579597472359222
"ENSG00000166535","A2ML1",4.63593535789445e-07,0.714121781273538
"ENSG00000134532","SOX5",-2.1724725702493e-06,0.669169629477502
"ENSG00000118307","DNAI7",2.28663705688286e-06,0.36330851304533
"ENSG00000123358","NR4A1",-4.02921401396657e-06,NA
